Episode,Reward
1295,2684.3875833822117
1296,2970.372193699142
1297,2809.4204530133998
1298,2778.218115922565
1299,3022.719326012575
1300,3013.53920660642
1301,2903.1936214342445
1302,2772.397151304135
1303,3096.234543574497
1304,3113.3531998225694
1305,3019.887869427322
1306,3003.3544860745546
1307,2840.145078405048
1308,3145.016224403758
1309,2873.5411803621428
1310,3070.448581673247
1311,3151.797513318237
1312,3018.616956083613
1313,2718.7176301468003
1314,2892.071269301235
1315,2960.177984908709
1316,3074.8690699254525
1317,2931.7671532656536
1318,3139.4733308440364
1319,3101.725348685071
1320,3190.9186393013524
1321,2970.3057886228194
1322,2885.8116156631854
1323,2963.5161021000163
1324,3107.2927058383084
1325,2921.8389013172364
1326,3042.5152870718775
1327,2805.3105496327344
1328,2553.0034083912865
1329,3053.147948750315
1330,3201.1614684645333
1331,3110.402829897204
1332,3035.4526185370846
1333,3020.2235861226186
1334,3049.468317942939
1335,2913.6846240509726
1336,2975.7047010490624
1337,2707.0621717839326
1338,2780.8122026926667
1339,2858.106513114126
1340,2983.267110273329
1341,2904.1383846295425
1342,2945.1807639825174
1343,2962.626052748915
1344,2973.0517279937685
1345,2844.8703478084135
1346,3000.4327149030246
1347,2834.754967308158
1348,2548.535133890243
1349,2797.858460342133
1350,2930.5375901833154
1351,3082.68432757366
1352,3081.4660026333736
1353,3089.8144331421354
1354,3031.871830167516
1355,3109.8235754490743
1356,3135.9016058870498
1357,3113.518034454741
1358,3043.5857299561444
1359,2930.3510325488683
1360,3047.9753777478822
1361,2815.1017694627353
1362,3031.311452593584
1363,3044.584536356543
1364,3045.138784968035
1365,3031.8907882216654
1366,2871.9488247133213
1367,3037.67452846639
1368,3096.329716140193
1369,3108.759263280019
1370,3137.5879303426345
1371,3064.4018481706503
1372,3127.3590518204505
1373,3089.8756771072194
1374,2890.1346827652287
1375,3085.0786511414635
1376,3055.5682892172135
1377,3071.9333490498984
1378,2856.5397643983424
1379,2944.098013023685
1380,2945.728486622732
1381,3051.0886252550376
1382,2951.295076615242
1383,2984.2890587878837
1384,2898.557258435221
1385,2935.7844471563317
1386,2902.479679068635
1387,3006.556380651356
1388,3067.197424614758
1389,2997.9951890487127
1390,3098.535354060763
1391,3084.600695989657
1392,2956.504017155435
1393,3142.163558973869
1394,3159.3310759385463
1395,3087.7772413314638
1396,3143.794960881463
1397,3106.17754340161
1398,3016.922331571101
1399,2964.259261269757
1400,3085.9294423764363
1401,2915.576931113705
1402,2701.8375405137735
1403,2913.0930809376323
1404,3067.9415422332477
1405,3101.994178514362
1406,3061.951572415929
1407,3055.5725418642305
1408,2991.8358793691114
1409,3062.640967862327
1410,2905.297531451539
1411,2978.61062099953
1412,2955.2980577834824
1413,3090.8388188463878
1414,3094.65323251455
1415,3119.2798411728613
1416,3029.0282206790935
1417,3022.7976312813375
1418,2888.7330899734875
1419,2957.073912554065
1420,3049.667672671246
1421,2989.388686253314
1422,2936.9959216547186
1423,2921.888796147315
1424,3038.736113063777
1425,3062.154857075165
1426,3104.917789662409
1427,3081.4723283116236
1428,3071.188985694301
1429,3102.6589060771244
1430,3010.5888250277712
1431,3097.5668283475757
1432,2997.1861881786754
1433,2984.33718389454
1434,3118.0117065655895
1435,2934.8586011638317
1436,3061.848436360365
1437,3081.3051156394195
1438,2860.247603620007
1439,3107.3406292288255
1440,3023.913221891884
1441,3011.0941526650977
1442,2932.526514904632
1443,3007.986050116377
1444,3082.268192436857
1445,2920.6811766584947
1446,2816.948447374012
1447,3039.2244126750134
1448,2998.665183681378
1449,2872.5297105621776
1450,3010.689720708034
1451,2875.9846435835193
1452,3021.8012253661927
1453,2952.076659279005
1454,2897.976214049462
1455,2921.4561341713957
1456,2970.505473648708
1457,3099.2695475614046
1458,3121.0085502949983
1459,3077.844161591089
1460,3049.2619029442553
1461,3075.881698380122
1462,3075.807385797073
1463,2996.3265827475784
1464,2904.863996616845
1465,3061.043374177628
1466,2906.6011099818493
1467,3038.3276772576223
1468,3062.431996668337
1469,2955.027485951929
1470,2973.6283007457996
1471,3023.826920256809
1472,3003.752553913829
1473,3025.49010144594
1474,2995.7383275564484
1475,3071.2756151939684
1476,3063.1376084032454
1477,2962.7353574358885
1478,3036.192817643851
1479,3012.8124816787995
1480,2849.0736705102763
1481,3044.735542911334
1482,2935.6201488689253
1483,3058.6919933497365
1484,3014.9941247799297
1485,3029.3742510573297
1486,2954.4479132828687
1487,3005.9957539954244
1488,3036.644557989425
1489,3052.704750750471
1490,2901.80931283007
1491,3008.6909212531323
1492,2907.687307196165
1493,3010.100583427486
1494,2944.1336302287627
1495,3080.597242548339
1496,3077.866340339885
1497,2980.578121096373
1498,2989.177572768081
1499,3061.7400525502844
1500,2714.931599070981
1501,2889.8597268534013
1502,2776.1930727680588
1503,2656.7532066394556
1504,2860.41568853014
1505,2983.8430084655693
1506,2869.970675818967
1507,3037.932934866536
1508,2929.836278371991
1509,3037.3088853494382
1510,2949.473598665067
1511,3079.1384886406468
1512,2957.060988751685
1513,2985.1949728177915
1514,2891.545981960749
1515,3126.5301930390956
1516,3077.9304108456813
1517,3107.900667009602
1518,3009.931858222755
1519,2974.0264624379183
1520,3070.7180715918707
1521,2988.8364223708018
1522,3125.945349465019
1523,2668.6195875558524
1524,3019.9819985322283
1525,3020.7347056261906
1526,3005.038718069009
1527,3130.452655678246
1528,2939.6911805473746
1529,2929.625957143202
1530,2974.550375109504
1531,3100.8798765794727
1532,3037.497058006203
1533,3045.943405573487
1534,3059.263036365016
1535,2977.8388794387056
1536,3013.6339818229644
1537,3034.857074608342
1538,2953.6128160605813
1539,2955.224136823357
1540,3076.961291292001
1541,2989.8425392477493
1542,2801.698815522096
1543,2977.8424628898283
1544,3027.714073120316
1545,2907.536395492884
1546,2897.9619892756555
1547,2950.1860931134947
1548,2959.0960386876773
1549,3020.737625933433
1550,2920.817504630536
1551,2969.3854200665323
1552,2896.563817057795
1553,2956.9373043228693
1554,3024.2976150012773
1555,3097.868100146072
1556,3141.84237618808
1557,3007.0925065763004
1558,3011.694694569412
1559,3044.258311891206
1560,3000.488274229012
1561,3020.27412426858
1562,2993.8217903014697
1563,3132.513643115301
1564,3080.7915690878563
1565,2755.7600229598625
1566,2925.202355468707
1567,3139.8954027595587
1568,3089.635070003186
1569,3099.214867684292
1570,3104.1056217023443
1571,3055.6869318526897
1572,2955.2344938711717
1573,3062.803516708036
1574,3100.3431641159364
1575,3072.905370279229
1576,3016.02834886618
1577,3004.3943133621315
1578,3100.952567262159
1579,3106.6087787519964
1580,3124.5323547578905
1581,3129.8298556748646
1582,3081.4313388646697
1583,3084.119510972325
1584,3201.0950558869226
1585,3096.6475466785537
1586,3147.776784713735
1587,3047.3535975334544
1588,3068.363780496698
1589,3128.8557698126792
1590,3074.7482526604745
1591,3115.9691833509078
1592,3002.480213316616
1593,3139.590298803435
1594,3057.3897385808186
1595,2980.2885417610705
1596,3136.570159347162
1597,3087.0468230727247
1598,3114.035091724323
1599,2988.618962849175
1600,3181.713307847277
1601,3145.641778627898
1602,3182.1219265547784
1603,3142.954247231582
1604,3119.8775168924344
1605,3122.997736150908
1606,3199.8855183580113
1607,3097.1608347570113
1608,3196.559553680774
1609,3103.282268331852
1610,3157.769031465275
1611,3082.354424295542
1612,3035.266643715735
1613,3149.3521389330535
1614,3145.0082676890474
1615,3110.2959322367715
1616,2882.454570785122
1617,2987.2627437671986
1618,2884.704412405705
1619,2965.295304464296
1620,2999.9828249857096
1621,2952.3818810747944
1622,2989.3741159488636
1623,2957.516785627831
1624,3089.3119785277727
1625,2936.4928077520954
1626,2867.477446465166
1627,3011.900456479662
1628,3126.8492745903263
1629,3081.4645215295236
1630,3051.0883509038085
1631,3016.3608311057046
1632,3095.1008556183574
1633,3039.394155328702
1634,3147.7330256932505
1635,2804.236481753657
1636,2696.8885428377907
1637,2989.8397720712173
1638,2957.1509916167115
1639,2996.6710568217422
1640,3050.6654198091114
1641,3164.5112061826276
1642,3224.589051668991
1643,3071.806496995873
1644,3177.332039008578
1645,3115.02685367787
1646,3196.881733077187
1647,3087.884892046944
1648,2969.6315999540775
1649,3032.628757166411
1650,3023.308713754029
1651,2888.40136789631
1652,2882.909846652765
1653,3035.908533955519
1654,3066.321302347761
1655,2858.6540323290637
1656,2819.078508102976
1657,3034.8498834307493
1658,2998.6480338625156
1659,2967.6355330240676
1660,3029.3250204175624
1661,3094.4418457550055
1662,3079.435452311088
1663,3172.2953907564624
1664,3077.0512206359485
1665,3112.5490973175947
1666,3197.3134591278126
1667,3173.687477990107
1668,2988.131567322153
1669,3138.3250642415433
1670,3124.426136261166
1671,3156.3177138593405
1672,3219.77304045979
1673,3131.303677999217
1674,3134.0794467130827
1675,3092.7902975547163
1676,3084.140185790127
1677,3068.6388994878325
1678,3140.5329550610845
1679,3087.3082394421544
1680,3051.855253086117
1681,3111.500649367278
1682,3048.0146906450072
1683,3102.6705686707346
1684,3093.178887331674
1685,3092.853770904751
1686,2993.7775578592186
1687,3166.3515707535457
1688,3027.842916219014
1689,2961.3402352114163
1690,2921.657982838073
1691,3123.2726243485267
1692,3142.466566405582
1693,3235.939956732919
1694,3172.541361262472
1695,3158.0867587775138
1696,3107.3742058088083
1697,3130.5943305956316
1698,3141.956013236028
1699,3011.790654468404
1700,3019.6260096931896
1701,3102.0873208711773
1702,3087.840853974917
1703,3105.3046545337447
1704,3017.5095279850148
1705,3090.811048443975
1706,3080.8035970951914
1707,3153.7860189747653
1708,3203.8057700558206
1709,3092.4641302372265
1710,3146.0804426800983
1711,3125.506565329875
1712,3106.3182547374445
1713,3217.5746192509673
1714,3123.5582271643393
1715,3001.0221830458954
1716,3057.841917771769
1717,3076.7903741108667
1718,3201.4570346850296
1719,3158.2087243227807
1720,3178.1616317961693
1721,3198.97824093211
1722,3165.363118053517
1723,3155.075804147711
1724,2738.7385464661547
1725,3252.4545070551867
1726,3183.0660481466575
1727,3094.520772669046
1728,3139.8746443367563
1729,2991.4359953484213
1730,3232.235139714637
1731,3089.6887942218686
1732,3127.4467756404215
1733,3046.615111114021
1734,3152.904005725828
1735,3154.828457160729
1736,2931.220154367239
1737,2979.5587588392655
1738,3010.6389438724996
1739,2894.8769012586868
1740,3097.3224782544053
1741,3106.7297969386896
1742,3032.5371494284614
1743,3104.6745695411378
1744,2994.6706049846807
1745,3050.276378935407
1746,2935.5353984827825
1747,3086.6254283572807
1748,3074.513650401882
1749,3183.9041024446287
1750,2887.6384823855024
1751,3186.0930163950243
1752,3068.9127353730664
1753,3014.4157629665615
1754,2982.4367231398414
1755,3126.7273789361952
1756,3190.474146034546
1757,3191.8147330678853
1758,3099.191274484741
1759,3180.879320567107
1760,3117.6732779736617
1761,3130.690339802057
1762,2905.027915738453
1763,3112.1409588490073
1764,3095.839405877381
1765,3090.321678618813
1766,3052.8542469783565
1767,3127.6787679518034
1768,3138.070200889963
1769,3096.8475764923937
1770,2911.00501442043
1771,3163.854696289135
1772,3165.4762155760923
1773,3151.106187662247
1774,3234.308839070293
1775,3147.4200716046607
1776,3051.952655941006
1777,3125.4013514735743
1778,3139.6097216464946
1779,3122.706873424013
1780,3115.984900331185
1781,3069.7297944655948
1782,3149.755678802067
1783,2958.337931745033
1784,3051.5047652617122
1785,3138.9025836703213
1786,3062.871926284702
1787,3101.208257557787
1788,3126.9120430347066
1789,3114.4495738004293
1790,3052.463667507654
1791,3105.035052969928
1792,3171.5407151919367
1793,3109.6098472929957
1794,3140.401989788505
1795,3173.7646088737515
1796,3195.9429510429577
1797,3111.2312683323166
1798,3212.7447015880266
1799,3074.158502411654
1800,3091.001923479311
1801,3118.361382111759
1802,2957.7840887336893
1803,2899.473857323319
1804,3038.7930854658925
1805,3102.2020469704808
1806,3136.718532041543
1807,3022.160575443121
1808,3029.1528968033313
1809,3164.4816869487154
1810,3108.70840517601
1811,3115.4834352312982
1812,3013.860261473473
1813,3098.689099317745
1814,3113.5569431893978
1815,2985.411105743901
1816,3178.7164319244057
1817,3153.6708086104263
1818,3087.2830433847707
1819,3131.6824038656464
1820,3147.333745860841
1821,3166.539984594596
1822,3133.1156582181984
1823,3173.1825604755204
1824,3184.5088212616574
1825,3147.221513166502
1826,3102.7975444035637
1827,3143.590050005269
1828,3205.8106566629212
1829,3233.1948117408965
1830,3096.5643570383872
1831,2985.7547047501835
1832,2950.452097908984
1833,3115.0179404819046
1834,3121.742234093796
1835,3184.553667644287
1836,3178.266354575681
1837,3170.637016546086
1838,3132.1578160783897
1839,3141.201047798572
1840,3173.5538553836436
1841,2951.0117008031975
1842,3049.3644696967535
1843,3166.9753985776983
1844,3203.6477611349605
1845,3201.9845379912754
1846,3050.4207696903954
1847,3120.7577277910987
1848,3059.9450601039134
1849,2976.617997323309
1850,3090.699735638838
1851,3039.1120249580804
1852,3136.154649833361
1853,3086.5985304329183
1854,3079.817684943734
1855,3060.5751234164654
1856,3040.6949260748465
1857,3079.972815218815
1858,2919.9719251832917
1859,3163.1996191269686
1860,2980.3146255861775
1861,3191.6457892203525
1862,3119.6119708081833
1863,3076.9416515026305
1864,3106.05591517012
1865,3041.9856409159884
1866,3036.0667580882036
1867,3107.076544661781
1868,3195.7406829684332
1869,3240.81415143562
1870,3047.9408091418427
1871,3250.5809691008194
1872,3169.736725884589
1873,3233.4322941927
1874,3066.967273292261
1875,3208.269580345145
1876,3136.981440848196
1877,3114.160230401138
1878,3214.5897164315197
1879,3204.0224801489235
1880,3246.6926562487934
1881,3243.9901005441834
1882,3203.428891606678
1883,3099.558644356943
1884,3146.615403845695
1885,3047.5857464783217
1886,3085.473083505927
1887,3201.001581391505
1888,3144.6262783136076
1889,3237.9340534573707
1890,3166.9717894200517
1891,3208.752496698232
1892,3197.554727322348
1893,3125.148431521787
1894,3114.8486567071186
1895,3148.336795352811
1896,3186.5358902744933
1897,3085.6324367676953
1898,3271.4240700868545
1899,2970.4996256665477
1900,3153.5750673626603
1901,3108.06750539542
1902,3124.0219273878115
1903,3145.318974274819
1904,3057.2992030269165
1905,3120.279756102949
1906,3105.234475520968
1907,3121.7470613115806
1908,3141.7157157584975
1909,3208.9906669535194
1910,3147.1120883421354
1911,2866.447130659388
1912,2948.784629745703
1913,3126.6721127049113
1914,3094.0993145132725
1915,3142.2067393517173
1916,3188.776627352739
1917,3009.0162624700556
1918,2991.804038508988
1919,3021.7707533474454
1920,3091.8171921558396
1921,3101.123478642508
1922,3103.2475824641574
1923,3260.2781697346873
1924,3232.0958566413788
1925,3235.0691728606575
1926,3209.602409799789
1927,3161.4332261828563
1928,3151.5410139835285
1929,3110.5147734911425
1930,3167.356440087549
1931,2962.965605927082
1932,3210.178708593931
1933,3125.4138862265922
1934,3192.5748319240834
1935,3235.4967374603993
1936,3043.739646591472
1937,3221.804993541745
1938,3171.209345053589
1939,3221.9673832105395
1940,3094.9138906576577
1941,3044.5274941646967
1942,3235.2977773969037
1943,3129.642953734966
1944,3092.783600896961
1945,2943.5694419597507
1946,3185.087061159631
1947,3252.6110240849302
1948,3064.7862023251505
1949,3069.746227766096
1950,3096.11028426115
1951,3201.4302462403402
1952,3156.971813183939
1953,2968.4285763547473
1954,3080.1766834817126
1955,3222.6035530195277
1956,3266.82796024517
1957,3080.757873940534
1958,3158.3706460389785
1959,3075.0341165429736
1960,3064.2782911355043
1961,3085.5333287476287
1962,3200.151005056999
1963,3194.3438538050955
1964,3190.980180585697
1965,3056.242343922846
1966,3108.812079385658
1967,2952.2975456311865
1968,3072.3144426298395
1969,3095.4595829555797
1970,3184.859599406379
1971,3210.59487245375
1972,3176.13578697686
1973,3167.8121622247927
1974,3001.3206321746675
1975,3096.5300752091257
1976,3176.8350775120052
1977,3156.0418201048483
1978,3142.865398223771
1979,3250.0578304775086
1980,3202.0324105049194
1981,2965.0164519842547
1982,3183.9494870443687
1983,3109.3335143436943
1984,3089.8865728573664
1985,3174.640673688589
1986,3215.2119015188473
1987,3215.06646597764
1988,3274.5161181080875
1989,3258.0759512233053
1990,3169.87238418276
1991,3217.7976459781544
1992,3252.9487527003407
1993,3237.140265831917
1994,3011.320928474613
1995,3131.846334753599
1996,3316.3906049214206
1997,3224.659523281027
1998,3173.251018738426
1999,3129.480878587342
2000,3235.9142009930843
2001,3209.0161788066557
2002,3199.4005050968926
2003,3259.4491904517263
2004,3224.413854958008
2005,3121.182701382271
2006,3255.7085008210374
2007,3211.4815884815107
2008,3127.28570394812
2009,3164.7445408009867
2010,3238.1455559599967
2011,3272.7982343900962
2012,3270.859788979168
2013,3323.399969528006
2014,3267.2502757426273
2015,3195.5739935033757
2016,3262.010641191589
2017,3168.8904720335695
2018,3137.874745165493
2019,3119.327605038634
2020,3201.121648681765
2021,3198.451571069862
2022,3144.4745000274625
2023,3066.3060566437603
2024,3245.834770744007
2025,3139.4465463568563
2026,3094.071105294165
2027,3103.5662983736956
2028,3214.973981708062
2029,3313.1499432485402
2030,3227.8269888901186
2031,3274.581367794246
2032,3309.165079981472
2033,3226.731947708098
2034,3162.3469445458345
2035,2975.9709385580186
2036,2848.327024489106
2037,3255.2797507408127
2038,3208.4117780706642
2039,3235.2105093369755
2040,3223.026609596806
2041,3269.716762465337
2042,3275.904294968374
2043,2902.251184928474
2044,3174.1852230025797
2045,3257.031179513304
2046,3175.4315242815724
2047,3266.8521736938415
2048,3252.6390345713244
2049,3246.1256706842423
2050,3186.480372684091
2051,3230.5871312561735
2052,3237.0278986859134
2053,3172.2985081576785
2054,3240.503455302873
2055,3236.916931185645
2056,3102.222267161684
2057,3305.336206323994
2058,3001.133314662106
2059,3294.39386838108
2060,3220.8964096112372
2061,3122.699731170164
2062,3160.0455387897237
2063,3151.2150131444673
2064,3203.809130865708
2065,3277.1597988882495
2066,3300.387615457095
2067,3207.5483962271987
2068,3226.7684729381276
2069,3251.774043471686
2070,3055.4946866102455
2071,3265.823757136922
2072,3125.4471028662388
2073,3230.5773712404857
2074,3069.0256735851576
2075,3334.4042506573323
2076,3159.554130665772
2077,3300.803907566467
2078,3254.089041906546
2079,3300.215998306327
2080,3289.043487759319
2081,3325.5592284436443
2082,2936.458007958935
2083,2992.1749302846256
2084,3258.2229963734
2085,3120.376201139125
2086,3157.307463022147
2087,2800.7885696739754
2088,3129.8982301622987
2089,3056.3725458921663
2090,2889.1851868844833
2091,3311.639046172331
2092,3172.810392833661
2093,3132.621554116073
2094,3021.1617129665533
2095,3117.392141728048
2096,3249.3344134141716
2097,3041.9217617332124
2098,3264.720261558157
2099,3280.612875554621
2100,3184.264828831525
2101,3103.8936357220255
2102,3240.185679209251
2103,3080.541333780558
2104,3103.5915260612583
2105,3104.020221771624
2106,3083.926782246876
2107,3235.9631316213467
2108,3248.92403039495
2109,3219.6964516884464
2110,3153.0905944627475
2111,3245.3530727936854
2112,3113.506155178122
2113,3223.600780499736
2114,3103.035461209992
2115,3306.228402155692
2116,3274.260440029196
2117,3130.1891124073913
2118,3358.071727864687
2119,3235.886977338971
2120,3277.970026604067
2121,3212.5184055532823
2122,3243.682234219204
2123,3295.612281903368
2124,3264.9365340736417
2125,3176.184427500995
2126,3313.8096462483095
2127,3233.3531556661733
2128,3252.0503009203876
2129,3270.81800630584
2130,3209.3771584425313
2131,3001.9161842632343
2132,3179.9013899655597
2133,3172.759630460425
2134,3138.5921258667654
2135,3219.072719240578
2136,3176.972769573242
2137,3219.1307631768946
2138,3147.2938437270777
2139,3226.503718150931
2140,3202.163989980113
2141,3146.979360885386
2142,3208.931242934137
2143,3282.2196336239
2144,3252.8819566968195
2145,3165.5359285030127
2146,3206.0700787718647
2147,3026.7933938664746
2148,3075.517586451163
2149,3149.6682209540845
2150,3176.3445855196514
2151,3271.972810912482
2152,3192.6136910380806
2153,3182.701432755903
2154,3245.41055092751
2155,3130.369415684143
2156,3196.2627108804218
2157,2894.823817513186
2158,3283.3678133815392
2159,3334.112840825928
2160,3093.8185770969035
2161,3107.2046853006973
2162,3233.847374129556
2163,3240.5417967151448
2164,3176.530029964937
2165,3268.657433297186
2166,3260.9300092750796
2167,3315.9323470612803
2168,3269.0873826861107
2169,3330.1994803077714
2170,3185.908710930883
2171,3138.835647785737
2172,3050.5609966706265
2173,3276.8964401074713
2174,3255.306673382114
2175,3253.8368093952595
2176,3242.121144318984
2177,3221.5919451622917
2178,3079.865325525074
2179,3227.0268958304964
2180,3269.7502698221183
2181,3179.480115714272
2182,3171.138641289309
2183,3261.0546916985872
2184,3024.500475083902
2185,3117.8141227897927
2186,2983.847082321833
2187,3197.824771151836
2188,3223.4067406250547
2189,3177.2379885662217
2190,3234.443826395169
2191,3134.9897978184063
2192,3071.209472137824
2193,3065.627440778294
2194,2978.2530700599955
2195,3245.3868459090136
2196,3307.334556580452
2197,3133.763629983213
2198,3301.949277282388
2199,3180.2166075443547
2200,3236.0662055929997
2201,3164.278622690013
2202,3280.777276181204
2203,3215.0441236121505
2204,3239.226105593681
2205,3204.6826242144607
2206,3132.6598021572945
2207,3106.9225316321763
2208,3309.0671403071883
2209,3126.340610252871
2210,3134.518262446561
2211,3228.559493094679
2212,3056.627485647633
2213,3126.275254600109
2214,3257.380513952289
2215,3346.629921163039
2216,3297.307384089506
2217,3309.68450097008
2218,3298.5430698245104
2219,3214.9739790273557
2220,3296.763710535354
2221,3211.128340809377
2222,3266.6705164995997
2223,3219.072177373084
2224,3261.4052558265744
2225,3265.9979630000203
2226,3120.353110841636
2227,3148.581926919185
2228,3247.5716075831147
2229,3283.7043366071102
2230,3187.144382575314
2231,3234.9778080427195
2232,3260.453006020176
2233,3282.0590515601207
2234,3305.8356727353967
2235,3239.2172428533227
2236,3230.3033224495
2237,3297.328119175708
2238,3219.5174452447977
2239,3336.714447573743
2240,3196.875986719889
2241,3154.239858582766
2242,3021.9536108068423
2243,3086.9813607320607
2244,3096.1468000364275
2245,3228.1301470607923
2246,3114.490740612166
2247,3192.28182785218
2248,3096.875045487747
2249,3179.702999912776
2250,3162.9710772993426
2251,3242.4885158037987
2252,3265.652528947972
2253,3277.013817761919
2254,3236.0970759036427
2255,3207.9207838383318
2256,3187.2636956173114
2257,3098.224817428169
2258,3233.043802511638
2259,3296.658415065027
2260,3233.713425883717
2261,3223.5559357232232
2262,3164.059170629107
2263,3042.892047842962
2264,3139.1373137584533
2265,3312.5764497426476
2266,3240.4860749680342
2267,3215.627592785352
2268,3330.195575225735
2269,3305.4480165054047
2270,3067.3765868000746
2271,3299.5017479291396
2272,3318.376615598827
2273,3308.7551470141834
2274,3300.197332554539
2275,3248.570422743186
2276,3325.1437563276313
2277,3295.8537204579097
2278,3286.467110494953
2279,3179.0531784808168
2280,3092.465097296007
2281,3321.0051664388593
2282,3319.820714037071
2283,3263.3234107042276
2284,3339.2770546247866
2285,3223.1181872542465
2286,3204.3604898864637
2287,3208.0061801911966
2288,3217.2899819222566
2289,3097.7617671284684
2290,3333.146764446703
2291,3366.7506465485303
2292,3251.550355271479
2293,3237.0526815829116
2294,3306.3004630304704
2295,3315.7281681091304
2296,3109.318912873971
2297,3166.9897627903947
2298,3247.500977729836
2299,3298.021539075005
2300,3118.227374215752
2301,3200.92871861416
2302,3211.7041588819525
2303,3365.3356755444315
2304,3234.7743013809036
2305,3163.182984626312
2306,3279.0661382071685
2307,3209.936170078882
2308,3237.984660277921
2309,3208.9941158604415
2310,3299.898610733431
2311,3303.2946575069186
2312,3204.9900637934306
2313,3314.9822839369895
2314,3197.2809086297902
2315,3277.600960674196
2316,3295.594026522274
2317,3206.3374246230437
2318,3290.8853585103875
2319,3269.2673263347683
2320,3164.1446315707403
2321,3253.1436168236487
2322,3175.748998953886
2323,3063.6427656010887
2324,3305.8869051105585
2325,3296.5630597851928
2326,3259.5936874992517
2327,3330.0556906227002
2328,3341.259780497471
2329,3368.471780762274
2330,3292.3091967585465
2331,3282.049034425664
2332,3290.409425215878
2333,3252.5560591945004
2334,3183.2108762245407
2335,3292.2315892068023
2336,3309.1195256807296
2337,3255.125181004789
2338,3255.850602131298
2339,3234.6494589233453
2340,3229.986159699161
2341,3258.3839883045666
2342,3277.7732789429756
2343,3302.652213990761
2344,3203.9744024024976
2345,3269.3716042115148
2346,3222.3952128282767
2347,3268.8190460315664
2348,3223.2839412843705
2349,3317.583273122388
2350,3191.125776824648
2351,3243.5473832160587
2352,3354.1096355544764
2353,3279.5012804155263
2354,3319.614678734522
2355,3303.9680658903667
2356,3327.3578293230516
2357,3320.4996738450923
2358,3328.1247738701277
2359,3307.8551530104032
2360,3236.3248275933006
2361,3299.834824485439
2362,3294.2767977636036
2363,3334.2686095167414
2364,3215.9331558538906
2365,3269.5267706303284
2366,3311.267411072967
2367,3262.6976507934537
2368,3326.7581979158927
2369,3328.678866968692
2370,3093.1026670877554
2371,3347.6022601846375
2372,3293.631804281458
2373,3287.498711678733
2374,3290.0172173647634
2375,3258.257928101066
2376,3317.6493587224495
2377,3304.793740788638
2378,3287.3338361146316
2379,3308.7383930125648
2380,3370.2272145709308
2381,3321.4036317787013
2382,3295.256395673813
2383,3284.7285166644615
2384,3338.007044642413
2385,3309.857251094195
2386,3295.354395269453
2387,3235.915210617233
2388,3309.1504587770787
2389,3326.8050233864165
2390,3348.0349465719896
2391,3335.576675365561
2392,3339.5779876620118
2393,3329.5234762274135
2394,3276.337535153589
2395,3286.2989294318845
2396,3305.7747111292674
2397,3357.4365841639838
2398,3294.057038667052
2399,3339.9020153819874
2400,3347.6322028987393
2401,3284.8538019055354
2402,3277.7439581496806
2403,3286.4311978714136
2404,3249.2279337684954
2405,3313.0987241419753
2406,3318.076205861042
2407,3338.0482859461317
2408,3290.1103742809773
2409,3208.6121918974827
2410,3266.082949536256
2411,3321.3266927430755
2412,3185.3153448193234
2413,3338.099589825213
2414,3346.3110395330077
2415,3303.807869521359
2416,3362.5133048866182
2417,3281.811733212574
2418,3288.832022490969
2419,3304.2122049054287
2420,3303.3556082905966
2421,3026.3616918660564
2422,3365.800142219541
2423,3345.082589115986
2424,3345.214901798321
2425,3275.543321071216
2426,3202.7057490039197
2427,3233.0705039222194
2428,3276.886789341212
2429,3189.2476839748206
2430,3329.7394146061247
2431,3001.288492574221
2432,3328.745761278432
2433,3357.4211335319246
2434,3246.12458106637
2435,3301.5183116048797
2436,3239.8293191489774
2437,3353.268624488897
2438,3306.014807015202
2439,3311.77663195628
2440,3309.7929238416514
2441,3360.830840313457
2442,3359.757292830194
2443,3299.483916745887
2444,3277.661136295392
2445,3279.961874955239
2446,3249.5417195732357
2447,3350.094998170223
2448,3247.1786598594363
2449,3305.8558572304755
2450,3313.0421235856807
2451,3386.369067788538
2452,3277.1851449813707
2453,3286.580058389475
2454,3263.5341389975515
2455,3236.833064136313
2456,3361.8402561834596
2457,3312.182051340132
2458,3326.9825712371494
2459,3308.693412709592
2460,3349.96292716786
2461,3360.127601446592
2462,3279.2220165409044
2463,3290.8142932670266
2464,3235.8929176907495
2465,3289.3263218968823
2466,3299.4855012116864
2467,3310.9718261141943
2468,3207.33006114414
2469,3233.8889483886437
2470,3272.9636637343565
2471,3153.2356413381685
2472,3148.7652969328665
2473,3261.7488441395253
2474,3342.1604608037055
2475,3218.6522572204594
2476,3284.4131775963037
2477,3245.9467281750685
2478,3266.858062473996
2479,3351.526568789253
2480,3343.8364506891066
2481,3304.8974532919906
2482,3369.0194969413596
2483,3361.478964761635
2484,3286.5188224558174
2485,3316.120170400676
2486,3384.498925041528
2487,3354.8261166419243
2488,3396.535175580365
2489,3373.016861871643
2490,3385.8268877841765
2491,3329.9405219767614
2492,3251.5080855569117
2493,3303.971711677948
2494,3360.168714715485
2495,3210.159999376081
2496,3319.8562671010723
2497,3365.6020956521593
2498,3388.4024295984223
2499,3309.2111294782685
2500,3337.355234635664
2501,3420.8977551799853
2502,3332.1361125980616
2503,3384.4050746026073
2504,3377.889972447871
2505,3343.778622072427
